house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment ,"1,200 sq ft",Aundh,Pune,18.55895615,73.8055954,33000,INR,2,1,Negotiable,null,Posted 4 years ago,," 1,00,000",Furnished
2 BHK Apartment ,"1,100 sq ft",Baner,Pune,18.5716095,73.77642059,27000,INR,2,2,Negotiable,null,Posted 4 years ago,," 1,00,000",Furnished
2 BHK Apartment ,"1,150 sq ft",Baner,Pune,18.56677437,73.7747879,27000,INR,2,2,Negotiable,null,Posted 4 years ago,," 1,00,000",Furnished
2 BHK Apartment ,"1,310 sq ft",Balewadi,Pune,18.57818794,73.7743988,25000,INR,2,2,Negotiable,null,Posted 4 years ago,," 75,000",Unfurnished
4 BHK Apartment ,"2,745 sq ft",Pimple Nilakh,Pune,18.57720184,73.78591919,65000,INR,4,4,Negotiable,null,Posted 4 years ago,," 2,50,000",Unfurnished
3 BHK Apartment ,"1,360 sq ft",Baner,Pune,18.57027054,73.78349304,24000,INR,3,2,Negotiable,null,Posted 4 years ago,," 80,000",Semi-Furnished
2 BHK Apartment ,"1,100 sq ft",Aundh,Pune,18.56747818,73.80358124,21000,INR,2,1,Negotiable,null,Posted 4 years ago,," 84,000",Semi-Furnished
3 BHK Apartment ,"1,740 sq ft",Balewadi,Pune,18.57522774,73.77285004,45000,INR,3,2,Negotiable,null,Posted 4 years ago,," 1,50,000",Furnished
3 BHK Apartment ,"1,650 sq ft",Balewadi,Pune,18.57889175,73.77068329,32000,INR,3,2,Negotiable,null,Posted 4 years ago,," 1,20,000",Furnished
2 BHK Apartment ,"1,048 sq ft",Baner,Pune,18.55373573,73.78446198,20000,INR,2,1,Negotiable,null,Posted 4 years ago,," 60,000",Semi-Furnished
2 BHK Apartment ,"1,233 sq ft",Balewadi,Pune,18.57569885,73.77638245,25000,INR,2,2,Negotiable,null,Posted 4 years ago,," 1,00,000",Furnished
4 BHK Villa ,"2,400 sq ft",Baner,Pune,18.55979538,73.77394104,90000,INR,4,3,Negotiable,null,Posted 4 years ago,," 3,00,000",Unfurnished
3 BHK Apartment ,"1,835 sq ft",Pimple Nilakh,Pune,18.57986069,73.78509521,40000,INR,3,3,Negotiable,null,Posted 4 years ago,," 2,00,000",Semi-Furnished
2 BHK Apartment ,"1,280 sq ft",Aundh,Pune,18.5673275,73.80388641,25000,INR,2,2,Negotiable,null,Posted 4 years ago,," 75,000",Unfurnished
2 BHK Apartment ,960 sq ft,Aundh,Pune,18.55635071,73.81604767,17000,INR,2,1,Negotiable,null,Posted 4 years ago,," 40,000",Unfurnished
2 BHK Apartment ,"1,134 sq ft",Aundh,Pune,18.56630898,73.81248474,30000,INR,2,2,Negotiable,null,Posted 4 years ago,," 1,80,000",Furnished
2 BHK Apartment ,"1,070 sq ft",Balewadi,Pune,18.57995987,73.76641846,25000,INR,2,1,Negotiable,null,Posted 4 years ago,," 60,000",Semi-Furnished
3 BHK Apartment ,"2,420 sq ft",Pimple Nilakh,Pune,18.58082008,73.7844162,45000,INR,4,2,Negotiable,null,Posted 4 years ago,," 1,50,000",Semi-Furnished
4 BHK Apartment ,"2,945 sq ft",Baner,Pune,18.57112694,73.77534485,65000,INR,4,2,Negotiable,null,Posted 4 years ago,," 2,00,000",Semi-Furnished
3 BHK Apartment ,"1,536 sq ft",Baner,Pune,18.55987549,73.78089905,30000,INR,3,2,Negotiable,null,Posted 4 years ago,," 1,00,000",Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Aundh,Pune,18.55820465,73.80586243,22000,INR,2,1,Negotiable,null,Posted 4 years ago,," 60,000",Semi-Furnished
3 BHK Apartment ,"1,780 sq ft",NIBM Annex Mohammadwadi,Pune,18.46482658,73.90315247,40000,INR,2,2,null,null,Posted a year ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Nyati Group Erica, one of the most prestigious projects of NIBM Annex Mohammadwadi. It has area of 1780 sqft and is available at a rent of Rs. 40,000. The house is furnished. It has 3 wardrobe, 2 tv, 1 refrigerator and 1 sofa. It also has 1 washing machine, 1 microwave, 1 dining table, 3 ac, 3 bed and 1 modular kitchen. It has rain water harvesting. Other amenities include landscaped gardens, power backup, lift available, swimming pool, car_parking, 24_x_7_security and closed car parking. The property has 2 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. "," 1,00,000",Furnished
2 BHK Apartment ,620 sq ft,Alandi,Pune,18.67864037,73.87439728,12500,INR,2,1,null,null,Posted 2 months ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Yashashree Group Mangalam Homes, one of the most prestigious projects of Alandi. It has an area of 620 sqft with a carpet area of 550 sqft . The property is available at a monthly rental of Rs. 12,500 . It is an unfurnished property. Itâs on 6th floor out of 8 floors building. It has cctv as well as multipurpose room. The project also has swimming pool and indoor games. It is east facing property. It has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details. "," 25,000",Unfurnished
1 BHK Apartment ,570 sq ft,Hadapsar,Pune,18.50863457,73.92761993,27000,INR,1,null,null,null,Posted 2 months ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in Magarpatta City Heliconia, one of the most prestigious projects of Hadapsar. It has lift available. Other amenities include children's play area and community hall. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. ",No Deposit,Furnished
1 BHK Independent House ,225 sq ft,Mohammed wadi,Pune,18.52039909,73.85669708,7000,INR,1,null,null,null,Posted 2 months ago,"Itâs a 1 bhk independent house situated in Mohammed wadi. The house is semi-furnished. It is facing north direction. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 25,000",Semi-Furnished
3 BHK Apartment ,"1,300 sq ft",Kalyani Nagar,Pune,18.54663277,73.90539551,70000,INR,3,3,null,null,Posted 2 months ago,"A 3 bhk property is available for rental in Ramesh Builders Hermes Paras, Kalyani Nagar, Pune. It has an area of 1300 sqft with a carpet area of 1259 sqft . The property is available at a monthly rental of Rs. 70,000 . It is a semi-furnished property. Itâs on 4th floor out of 9 floors building. The property has 3 bathrooms and 3 balconies. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Kindly call us for details. "," 2,10,000",Semi-Furnished
2 BHK Apartment ,"1,205 sq ft",Aundh,Pune,18.56634712,73.81490326,24000,INR,2,2,null,null,Posted 4 years ago,," 75,000",Unfurnished
3 BHK Apartment ,"1,600 sq ft",Baner,Pune,18.56785393,73.77397156,32000,INR,3,null,Negotiable,null,Posted 3 years ago,," 1,50,000",Semi-Furnished
5 BHK Villa ,"9,500 sq ft",Keshav Nagar,Pune,18.53239822,73.94406128,55000,INR,5,4,null,null,Posted a year ago,"Itâs a 5 bhk villa situated in Keshav Nagar, Pune. It has area of 9500 sqft and is available at a rent of Rs. 55,000. It is an unfurnished property. It is facing east direction. It has 5 bathrooms and 4 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details. "," 1,50,000",Unfurnished
2 BHK Apartment ,631 sq ft,Rahatani,Pune,18.60302353,73.78948212,18000,INR,2,1,null,null,Posted 3 years ago,," 50,000",Unfurnished
2 BHK Apartment ,952 sq ft,Tathawade,Pune,18.61967087,73.73614502,18000,INR,2,null,Negotiable,null,Posted 2 months ago,"Itâs a 2 bhk multistorey apartment situated in Shree Bhagwati Builders Rudraksh, Tathawade. It has an area of 952 sqft with a carpet area of 605 sqft . The property is available at a monthly rental of Rs. 18,000 (negotiable ). It is an unfurnished property. It is on the 9th floor of the building (total number of floors are 12). It is east facing property. It is situated in the proximity of all the important facilities. Kindly call us for details. "," 60,000",Unfurnished
4 BHK Apartment ,"1,851 sq ft",Viman Nagar,Pune,18.57546043,73.90742493,65000,INR,4,2,null,null,Posted a year ago,"Well designed 4 bhk multistorey apartment is available at a prime location in Shubh Landmarks Gateway. It has area of 1851 sqft and is available at a rent of Rs. 65,000. It is an unfurnished property. Itâs on 8th floor out of 12 floors building. Its main door is facing west direction. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact for more details. "," 1,50,000",Unfurnished
1 BHK Independent House ,750 sq ft,Alandi,Pune,18.66300774,73.88861847,12500,INR,1,2,null,null,Posted a year ago,"This spacious 1 bhk independent house is available for rental and is located in the heart of Alandi. It has an area of 750 sqft with a carpet area of 650 sqft . The property is available at a monthly rental of Rs. 12,500 . It is a semi-furnished property. It has 1 bathroom and 2 balconies. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact for more details. "," 25,000",Semi-Furnished
2 BHK Independent Floor ,500 sq ft,Landewadi,Pune,19.0200901,73.89187622,75000,INR,2,null,null,null,Posted a year ago,"A spacious 2 bhk builder floor is available for rental in Landewadi, Pune. It has area of 500 sqft and is available at a rent of Rs. 75,000. The house is unfurnished. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Contact us for more details. "," 5,00,000",Unfurnished
1 BHK Apartment ,750 sq ft,Vadgaon Budruk,Pune,18.47921181,73.82107544,8000,INR,1,1,Negotiable,null,Posted a year ago,"It has a built-up area of 750 sqft and is available for rent at Rs. 8,000 per month (negotiable). The house is semi-furnished. Itâs on 3rd floor out of 5 floors building. It is west facing property. The property has 1 bathroom and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. "," 20,000",Semi-Furnished
2 BHK Apartment ,"1,100 sq ft",Wakad,Pune,18.60223007,73.75694275,25000,INR,2,3,null,null,Posted 2 months ago,"A luxury apartment in cosmopolitan society located in prime location, having lush green environment and totally pollution free zone, there is no problem of water in the area. The society is having 24 hours water supply. distance for fruit, vegetable and grocery market is walk able. This flat is an apartment which is in a cosmopolitan society in peaceful surroundings very close to city center. All utilities like shops, departmental stores, schools & hospital in close proximity."," 75,000",Semi-Furnished
3 BHK Apartment ,"1,810 sq ft",Aundh,Pune,18.56594276,73.81510925,50000,INR,3,3,null,null,Posted 4 years ago,," 1,90,000",Furnished
4 BHK Villa ,"5,000 sq ft",Baner,Pune,18.56068611,73.77831268,100000,INR,4,3,Negotiable,null,Posted 4 years ago,," 6,00,000",Semi-Furnished
2 BHK Apartment ,"1,080 sq ft",Pashan,Pune,18.54401398,73.79227448,20000,INR,2,2,null,null,Posted 4 years ago,," 65,000",Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Aundh,Pune,18.56575203,73.80490875,19000,INR,2,null,Negotiable,null,Posted 4 years ago,," 60,000",Unfurnished
2 BHK Apartment ,"1,027 sq ft",Balewadi,Pune,18.58169174,73.76519775,18500,INR,2,2,null,null,Posted 4 years ago,," 60,000",Unfurnished
1 BHK Apartment ,570 sq ft,Sakal Nagar,Pune,18.54717445,73.82022095,14500,INR,1,1,null,null,Posted 4 years ago,," 40,000",Unfurnished
2 BHK Apartment ,"1,280 sq ft",Dhanori,Pune,18.60354042,73.90814972,18000,INR,2,1,null,null,Posted a year ago,"Itâs a 2 bhk multistorey apartment situated in MST Group Aspire, Dhanori, Pune. It has a built-up area of 1280 sqft and is available for rent at Rs. 18,000 per month . It is a semi-furnished property. It has car_parking as well as closed car parking. The project also has full_power_backup, 24_x_7_security, children's_play_area, gymnasium, club_house, swimming pool and lift(s). It is made in way to provide a comfortable living. It is well connected to the city areas. Contact us for more details. "," 80,000",Semi-Furnished
1 BHK Apartment ,690 sq ft,Lohegaon,Pune,18.60580063,73.91000366,13000,INR,1,1,Negotiable,null,Posted a year ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in Excellaa Panama Park, one of the most prestigious projects of Lohegaon. It has a built-up area of 690 sqft and is available for rent at Rs. 13,000 per month (negotiable). It is a semi-furnished property. It has intercom as well as cctv. The project also has fire sprinklers, lift(s), indoor games, sports_facility, swimming pool, ro water system, gymnasium and maintenance staff. It has 1 bathroom and 1 balcony. The society is well connected by different modes of transportation. Kindly call us for details. "," 50,000",Semi-Furnished
2 BHK Apartment ,855 sq ft,Tathawade,Pune,18.62474632,73.73732758,22000,INR,2,2,null,null,Posted 2 months ago,"Spacious 2bhk in the premium township of Punawale, with many amenities like swimming pool, backup, gated community as well as schools and other important locations in the nearby vicinity, available for rent from mid-February"," 70,000",Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Hinjewadi,Pune,18.58788681,73.68241882,23000,INR,2,null,null,null,Posted 4 years ago,"2 BHK Apartment available for rent in , Hinjewadi, Pune. Available amenities are: Gas pipeline. Apartment has 2 bedroom, 2 bathroom. It is 0 years old. Building has 14 floors.",No Deposit,Furnished
