house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment ,972 sq ft,Thane West,Mumbai,19.22478485,72.97016144,35000,INR,2,null,null,null,Posted a year ago,"New untouched property in prime Location near Hiranandani meadows. Ashar edge new tower of aahar realty on Almeda road vasant vihar thane. Rent 35000/- per month. Multiple options available.  More About This Property Your search for a spacious home at affordable rent in Thane ends here. This 2 BHK Apartment in Thane West is all that you have been looking for! Designed as East facing, the unit is compliant with vaastu principles. The 2 BHK property offers a serene environment with excellent views of the city. This Apartment is equipped with the latest lifestyle amenities and all the conveniences at the doorstep. It is Semi Furnished Apartment. This unit is built on floor 16 out of a total 33 floors. The Apartment has been thoughtfully designed to meet a family?s space needs, with 2 bedrooms. It includes 2 bathroom. There are 1 balcony that lets you enjoy scenic views. The built-up area of this Apartment is 972 Square feet. The carpet area is 667 Square feet. Project Highlights The Apartment is constructed inside project Ashar Edge. Families have access to various amenities such as Gym, Garden, Sports Facility, Swimming Pool, Intercom, Clubhouse. There is a provision for lift facility. The property also has power backup facility. A cctv facility has been installed in this property which provides a secure lifestyle for the occupants. The Apartment is in proximity to major landmarks in Thane. Families of this Apartment have easy access to healthcare centres when they need medical assistance, especially in emergencies. They include Jupiter Hospital Thane, Shree Ramkrishna Netralaya - Eye Specialist Hospital, Clinic in Thane Ghodbunder Road, and QI Spine Clinic - The Best Back & Neck Pain Treatment in Thane. There are various schools in the locality such as Shobhas Group Tuitons, Mindseed Preschool & Daycare, and B S Bane English School, Majiwade, Thane, which is convenient for families with kids",No Deposit,Semi-Furnished
2 BHK Apartment ,599 sq ft,Kanjurmarg,Mumbai,19.13327599,72.93379211,41000,INR,1,null,null,null,Posted a year ago,"Itâs a 2 bhk multistorey apartment situated in Runwal Group Bliss, Kanjurmarg. It has a built-up area of 599 sqft and is available for rent at Rs. 41,000 per month . It is an unfurnished property. It is made in way to provide a comfortable living for the residents. Kindly call us for details. ",No Deposit,Unfurnished
3 BHK Apartment ,"1,100 sq ft",Ville Parle East,Mumbai,19.0951004,72.8605957,95000,INR,3,null,null,null,Posted 8 days ago,This spacious 3 bhk multistorey apartment is available for rental and is located in the heart of Ville Parle East. It is a semi-furnished property. It is east facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. ,No Deposit,Semi-Furnished
4 BHK Apartment ,"2,500 sq ft",Bandra West,Mumbai,19.05903435,72.8302536,200000,INR,4,null,null,null,Posted a year ago,"Itâs a 4 bhk multistorey apartment situated in Bandra West, Mumbai. It has a built-up area of 2500 sqft and is available for rent at Rs. 2.00 lac per month . The house is furnished. It is southwest facing property. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
3 BHK Apartment ,950 sq ft,Vashi,Mumbai,19.06438255,72.98899078,14500,INR,1,null,null,null,Posted a year ago,"A spacious 3 bhk multistorey apartment is available for rental in Vashi, Mumbai. It has an area of 950 sqft . The property is available at a monthly rental of Rs. 14,500 . It is a semi-furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,900 sq ft,Mira Road East,Mumbai,19.27209091,72.88573456,28000,INR,2,null,null,null,Posted 5 months ago,"It has area of 900 sqft and is available at a rent of Rs. 28,000. The house is semi-furnished. It is facing west direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Bhayandar East,Mumbai,19.2720871,72.88573456,18000,INR,2,null,null,null,Posted 5 months ago,"It is a semi-furnished property. Its main door is facing west direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Bhayandar East,Mumbai,19.2720871,72.88573456,18000,INR,2,null,null,null,Posted 5 months ago,"A spacious 1 bhk multistorey apartment is available for rental in RNA NG Builders NG Diamond Hill B Phase I, Bhayandar East, Mumbai. It has an area of 650 sqft with a carpet area of 450 sqft . The property is available at a monthly rental of Rs. 18,000 . It is a semi-furnished property. It is facing west direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. ",No Deposit,Semi-Furnished
2 BHK Apartment ,"1,200 sq ft",Malad East,Mumbai,19.17645264,72.8687439,70000,INR,2,null,null,null,Posted 5 months ago,"It has area of 1200 sqft and is available at a rent of Rs. 70,000. The house is unfurnished. Its main door is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Unfurnished
1 BHK Apartment ,705 sq ft,Airoli,Mumbai,19.16145515,72.99312592,17000,INR,1,null,null,null,Posted a year ago,"It has a built-up area of 705 sqft and is available for rent at Rs. 17,000 per month . It is an unfurnished property. It is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Unfurnished
3 BHK Apartment ,"1,850 sq ft",Andheri East,Mumbai,19.12223244,72.86806488,125000,INR,3,null,null,null,Posted 2 months ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Lodha Group Eternis, one of the most prestigious projects of Andheri East. The house is semi-furnished. It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. ",No Deposit,Semi-Furnished
1 BHK Apartment ,600 sq ft,Naigaon East,Mumbai,19.36343765,72.86302948,6500,INR,1,null,null,null,Posted a year ago,"Itâs a 1 bhk multistorey apartment situated in Shree Parasnath Builders Nagari Building No 5, Naigaon East, Mumbai. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ",No Deposit,Unfurnished
1 BHK Apartment ,535 sq ft,Naigaon East,Mumbai,19.36005211,72.85678864,5500,INR,1,null,null,null,Posted a year ago,"Itâs a 1 bhk multistorey apartment situated in Navkar Estate City Phase III Part 1, Naigaon East, Mumbai. It has an area of 535 sqft . The property is available at a monthly rental of Rs. 5,500 . It is a semi-furnished property. It is east facing property. It is a 2 year old ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,540 sq ft,Andheri East,Mumbai,19.11567116,72.88295746,50000,INR,2,null,null,null,Posted 2 months ago,"A 1 bhk property is available for rent in Andheri East, Mumbai. It has an area of 540 sqft with a carpet area of 400 sqft . The property is available at a monthly rental of Rs. 50,000 . The house is unfurnished. This residential property is ready-to-move-in. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,653 sq ft,Karanjade,Mumbai,18.97302818,73.10897064,7000,INR,1,null,null,null,Posted a year ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Sai Enterprises Swaminarayan Complex. It has a built-up area of 653 sqft and is available for rent at Rs. 7,000 per month . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,650 sq ft,Karanjade,Mumbai,18.97214127,73.11000824,7000,INR,1,null,null,null,Posted a year ago,"A 1 bhk property is available for rental in Sarang Group Arham, Karanjade, Mumbai. It has an area of 650 sqft with a carpet area of 422 sqft . The property is available at a monthly rental of Rs. 7,000 . The house is unfurnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Unfurnished
